model,file,bleu,chrf2,comet,cometkiwi,comet_n_splits,comet_sample_ratio,comet_sample_size,comet_baseline_mean,comet_system_mean,comet_delta_mean,comet_delta_std,comet_delta_ci_low,comet_delta_ci_high,comet_delta_median,comet_wins,comet_losses,comet_ties,comet_paired_ttest_statistic,comet_paired_ttest_pvalue,comet_bootstrap_pvalue_two_sided,comet_bootstrap_prob_system_ge_baseline,comet_bootstrap_prob_system_le_baseline,comet_significant_95_ci,cometkiwi_n_splits,cometkiwi_sample_ratio,cometkiwi_sample_size,cometkiwi_baseline_mean,cometkiwi_system_mean,cometkiwi_delta_mean,cometkiwi_delta_std,cometkiwi_delta_ci_low,cometkiwi_delta_ci_high,cometkiwi_delta_median,cometkiwi_wins,cometkiwi_losses,cometkiwi_ties,cometkiwi_paired_ttest_statistic,cometkiwi_paired_ttest_pvalue,cometkiwi_bootstrap_pvalue_two_sided,cometkiwi_bootstrap_prob_system_ge_baseline,cometkiwi_bootstrap_prob_system_le_baseline,cometkiwi_significant_95_ci,bleu_n_splits,bleu_sample_ratio,bleu_sample_size,bleu_baseline_mean,bleu_system_mean,bleu_delta_mean,bleu_delta_std,bleu_delta_ci_low,bleu_delta_ci_high,bleu_delta_median,bleu_wins,bleu_losses,bleu_ties,bleu_paired_ttest_statistic,bleu_paired_ttest_pvalue,bleu_bootstrap_pvalue_two_sided,bleu_bootstrap_prob_system_ge_baseline,bleu_bootstrap_prob_system_le_baseline,bleu_significant_95_ci
mistralai/Mistral-7B-Instruct-v0.3,raw.en.test.rocsmt.out.postproc,18.397831478789964,41.66957643758026,72.961014843353,75.28373557961818,300.0,0.4,769.0,72.29794018092639,72.94743585551669,0.6494956745902957,0.2829761013157727,0.12096808876924715,1.2689095217690922,0.6606402851747739,297.0,3.0,0.0,39.75457653334736,2.2240919036695765e-121,0.02,0.99,0.01,True,300.0,0.4,769.0,74.96742590978954,75.27883736142671,0.3114114516371508,0.2592348293438096,-0.1611884242536482,0.8155193288358774,0.32878262130119906,261.0,39.0,0.0,20.80663534524411,4.494275900018373e-60,0.26,0.87,0.13,False,300.0,0.4,769.0,18.18463072094719,18.423693606177807,0.23906288523061647,0.250251963040157,-0.18674876147346733,0.7575639044293448,0.2253277315047253,249.0,51.0,0.0,16.54608652788034,4.1393399156328743e-44,0.34,0.83,0.17,False
Qwen/Qwen2.5-7B-Instruct,raw.en.test.default.out.postproc,18.991652213016398,41.63778921915359,72.19398943600744,75.24574200363983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen2.5-7B-Instruct,raw.en.test.footweets.out.postproc,17.953952240250754,40.534008539362645,70.47686768573604,73.43369603436149,300.0,0.4,769.0,72.2001190554168,70.50086737239728,-1.6992516830195374,0.33405388883336007,-2.369044467671177,-1.117266469062226,-1.709639810035385,0.0,300.0,0.0,-88.10525332051886,5.960428509836062e-216,0.0,0.0,1.0,True,300.0,0.4,769.0,75.24964793080058,73.48953449484534,-1.7601134359552382,0.3549788827721589,-2.453660160613152,-1.0878147229416648,-1.782996171627621,0.0,300.0,0.0,-85.88133114712154,9.317394486616984e-213,0.0,0.0,1.0,True,300.0,0.4,769.0,19.00628722587746,17.98396704501274,-1.0223201808647233,0.34315375732533654,-1.6490195705404591,-0.30904213484999854,-1.0346317239942469,1.0,299.0,0.0,-51.60108135380062,6.379184588689971e-151,0.006666666666666667,0.0033333333333333335,0.9966666666666667,True
Qwen/Qwen2.5-7B-Instruct,raw.en.test.pfsmb.out.postproc,18.016868841893782,40.6215572096494,70.60478324619093,73.8047709186541,300.0,0.4,769.0,72.2001190554168,70.6285595724825,-1.571559482934313,0.3387086488303996,-2.288352943937472,-0.9360129808127778,-1.5710287784336419,0.0,300.0,0.0,-80.36466978207845,1.7120642325037595e-204,0.0,0.0,1.0,True,300.0,0.4,769.0,75.24964793080058,73.83767480747132,-1.4119731233292552,0.3608168215835246,-2.1223960295610196,-0.6857248474159559,-1.4204547002969636,0.0,300.0,0.0,-67.77979967216851,1.5752293115597106e-183,0.0,0.0,1.0,True,300.0,0.4,769.0,19.00628722587746,18.022864762252535,-0.9834224636249257,0.3387715960429706,-1.5997403651727264,-0.34535741880189336,-0.98173297286327,1.0,299.0,0.0,-50.279825469395966,6.700102871534836e-148,0.006666666666666667,0.0033333333333333335,0.9966666666666667,True
Qwen/Qwen2.5-7B-Instruct,raw.en.test.mmtc.out.postproc,18.07608372174295,40.71505878008602,70.75947022354318,73.76937770384532,300.0,0.4,769.0,72.2001190554168,70.78952685130278,-1.4105922041140335,0.33820681854649093,-2.083038585539059,-0.7539629133512681,-1.4370526638855685,0.0,300.0,0.0,-72.24033438433538,2.4898138952848258e-191,0.0,0.0,1.0,True,300.0,0.4,769.0,75.24964793080058,73.81332022725476,-1.436327703545814,0.3715003980322096,-2.1063604204877886,-0.6988442551601413,-1.4557664373451185,0.0,300.0,0.0,-66.96608057589168,4.667753728858959e-182,0.0,0.0,1.0,True,300.0,0.4,769.0,19.00628722587746,18.10531223419698,-0.9009749916804821,0.3364762627811602,-1.4986031915169011,-0.24918483350660617,-0.8994837372653652,3.0,297.0,0.0,-46.37873854877224,1.3324509744658322e-138,0.02,0.01,0.99,True
Qwen/Qwen2.5-7B-Instruct,raw.en.test.rocsmt.out.postproc,18.51681200206436,41.20713540239988,71.61480334512773,74.29764232482921,300.0,0.4,769.0,72.2001190554168,71.64910134584629,-0.5510177095705264,0.31080985972807695,-1.1501293990794956,0.030736087086290883,-0.5629567683750669,12.0,288.0,0.0,-30.706576351257514,1.8634178379402894e-94,0.08,0.04,0.96,False,300.0,0.4,769.0,75.24964793080058,74.35318932159412,-0.8964586092064689,0.36030239902874434,-1.6226335666269556,-0.23144037199966092,-0.8889215083984159,2.0,298.0,0.0,-43.09468552565104,2.6527969746649724e-130,0.013333333333333334,0.006666666666666667,0.9933333333333333,True,300.0,0.4,769.0,19.00628722587746,18.558513973797652,-0.44777325207980745,0.2977557073190612,-1.0403113431873259,0.1587823776261883,-0.4735695651823626,21.0,279.0,0.0,-26.04705816911554,6.857313574890109e-79,0.14,0.07,0.93,False
Unbabel/TowerInstruct-7B-v0.2,raw.en.test.default.out.postproc,21.89585741099849,44.44910333329376,75.32954213212358,78.15535201862625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unbabel/TowerInstruct-7B-v0.2,raw.en.test.footweets.out.postproc,21.634853957922807,44.23578431541012,75.35003174743717,77.87630818823001,300.0,0.4,769.0,75.31645826682106,75.31481794579544,-0.0016403210256133636,0.2145446830241158,-0.387738537871721,0.42923890994026237,-0.006090137521369554,147.0,153.0,0.0,-0.1324255309914383,0.894736793045882,0.98,0.49,0.51,False,300.0,0.4,769.0,78.15728455052057,77.85592236602054,-0.30136218450004315,0.2043192669505777,-0.7154580343257879,0.07688157832049179,-0.31389473551116653,20.0,280.0,0.0,-25.547008993541464,3.762681050447008e-77,0.13333333333333333,0.06666666666666667,0.9333333333333333,False,300.0,0.4,769.0,21.901012007059972,21.62139155803965,-0.27962044902032557,0.2916044764740935,-0.7986388275745017,0.24956091575973074,-0.2612625559152395,51.0,249.0,0.0,-16.6086896331118,2.4056554799917487e-44,0.34,0.17,0.83,False
Unbabel/TowerInstruct-7B-v0.2,raw.en.test.pfsmb.out.postproc,21.615626012696826,44.295201825427974,75.25739601186238,77.88764030423546,300.0,0.4,769.0,75.31645826682106,75.22437606943754,-0.09208219738351767,0.2156424401517624,-0.49932929475262283,0.3284792068216996,-0.10153650559281413,92.0,208.0,0.0,-7.396087904987244,1.4223668338285483e-12,0.6133333333333333,0.30666666666666664,0.6933333333333334,False,300.0,0.4,769.0,78.15728455052057,77.86509588169598,-0.2921886688246065,0.19592726147474432,-0.6827266795272449,0.11500937982871165,-0.30705153322034273,17.0,283.0,0.0,-25.830280890511556,3.8778791526435106e-78,0.11333333333333333,0.056666666666666664,0.9433333333333334,False,300.0,0.4,769.0,21.901012007059972,21.590692911065744,-0.3103190959942263,0.30515548300156525,-0.9025909389648145,0.2326699393976244,-0.2988176055178453,43.0,257.0,0.0,-17.61359276700549,3.9448156879177493e-48,0.2866666666666667,0.14333333333333334,0.8566666666666667,False
Unbabel/TowerInstruct-7B-v0.2,raw.en.test.mmtc.out.postproc,21.610249603332715,44.24633848171059,75.31426930480272,77.8999822150284,300.0,0.4,769.0,75.31645826682106,75.28354715941838,-0.032911107402681036,0.20974185024468453,-0.41912878685484545,0.34289045528216733,-0.0414042628245459,130.0,170.0,0.0,-2.717803341979643,0.006955105958499775,0.8666666666666667,0.43333333333333335,0.5666666666666667,False,300.0,0.4,769.0,78.15728455052057,77.87859541195836,-0.27868913856222327,0.2003703944959917,-0.6406368424701769,0.12442525035383119,-0.2842638171695777,23.0,277.0,0.0,-24.090572298445508,5.169823607081745e-72,0.15333333333333332,0.07666666666666666,0.9233333333333333,False,300.0,0.4,769.0,21.901012007059972,21.585150170315416,-0.315861836744555,0.2977475724783863,-0.9150637424734677,0.18842470701175082,-0.2855410669017875,43.0,257.0,0.0,-18.374247180581428,5.415767429151845e-51,0.2866666666666667,0.14333333333333334,0.8566666666666667,False
Unbabel/TowerInstruct-7B-v0.2,raw.en.test.rocsmt.out.postproc,21.687322377179772,44.24899984645441,75.42094128762646,77.91664910645191,300.0,0.4,769.0,75.31645826682106,75.3961815897603,0.07972332293924234,0.22547215082785826,-0.34179359131888964,0.5215036698044164,0.06847456969582555,189.0,111.0,0.0,6.124252834418254,2.8620792655929305e-09,0.74,0.63,0.37,False,300.0,0.4,769.0,78.15728455052057,77.90038060446967,-0.2569039460508966,0.207046913542097,-0.6394671671993593,0.14851419586974296,-0.26867562330900596,32.0,268.0,0.0,-21.491297774628013,1.3416323126631106e-62,0.21333333333333335,0.10666666666666667,0.8933333333333333,False,300.0,0.4,769.0,21.901012007059972,21.677767092072344,-0.22324491498762863,0.29541751606214267,-0.7914635837537675,0.2986255086498386,-0.20035362549069546,70.0,230.0,0.0,-13.088984717095418,2.953671942376787e-31,0.4666666666666667,0.23333333333333334,0.7666666666666667,False
